"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AU4","AW1","AW2","AW3","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GE1","GF1","MA1","MV1","MW1","MW2","MW3","MW4","OC1","REM","EQD"
"72243612906","2024-07-16T04:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","160,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0260,C","+0230,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,5,10137,5",,,,,,,"MET06907/15/24 22:54:01 METAR KEFD 160454Z 16004KT 10SM CLR 26/23 A2997 RMK","R01    267TMP046R02    237DPT046"
"72243612906","2024-07-16T05:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","160,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0260,C","+0230,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,5,10137,5",,,,,,,"MET06907/15/24 23:54:01 METAR KEFD 160554Z 16003KT 10SM CLR 26/23 A2997 RMK","R01    267TMP046R02    237DPT046"
"72243612906","2024-07-16T06:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0260,C","+0230,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,5,10137,5",,,,,,,"MET06907/16/24 00:54:01 METAR KEFD 160654Z 00000KT 10SM CLR 26/23 A2997 RMK","R01    267TMP046R02    237DPT046"
"72243612906","2024-07-16T07:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0240,C","+0230,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,5,10137,5",,,,,,,"MET06907/16/24 01:54:01 METAR KEFD 160754Z 00000KT 10SM CLR 24/23 A2997 RMK","R01    247TMP046R02    237DPT046"
"72243612906","2024-07-16T08:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0240,C","+0230,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10152,5,10140,5",,,,,,,"MET06907/16/24 02:54:02 METAR KEFD 160854Z 00000KT 10SM CLR 24/23 A2998 RMK","R01    247TMP046R02    237DPT046"
"72243612906","2024-07-16T09:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0250,C","+0230,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10152,5,10140,5",,,,,,,"MET06907/16/24 03:54:01 METAR KEFD 160954Z 00000KT 10SM CLR 25/23 A2998 RMK","R01    257TMP046R02    237DPT046"
"72243612906","2024-07-16T10:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","190,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0250,C","+0230,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,5,10144,5",,,,,,,"MET06907/16/24 04:54:01 METAR KEFD 161054Z 19003KT 10SM CLR 25/23 A2999 RMK","R01    257TMP046R02    237DPT046"
"72243612906","2024-07-16T11:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0240,C","+0230,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,5,10147,5",,,,,,,"MET06807/16/24 05:54:01 METAR KEFD 161154Z 00000KT 9SM CLR 24/23 A3000 RMK","R01    247TMP046R02    237DPT046"
"72243612906","2024-07-16T13:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","210,5,N,0021,5","22000,5,9,N","014484,5,N,5","+0290,C","+0250,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,5,10147,5",,,,,,,"MET06807/16/24 07:54:01 METAR KEFD 161354Z 21004KT 9SM CLR 29/25 A3000 RMK","R01    297TMP046R02    257DPT046"
"72243612906","2024-07-16T14:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","230,5,N,0046,5","22000,5,9,N","014484,5,N,5","+0310,C","+0250,C","99999,9",,,,,,,,,,,,,"02,5,+00457,5,99,9","02,5,+01676,5,99,9",,"1,99,1,+00457,5,9","1,99,1,+01676,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00457,1,99,9,99,9","10159,5,10147,5",,,,,,,"MET07807/16/24 08:54:02 METAR KEFD 161454Z 23009KT 9SM FEW015 FEW055 31/25 A3000 RMK","R01    317TMP046R02    257DPT046D01      0ADE726"
"72243612906","2024-07-16T15:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","180,5,N,0036,5","22000,5,9,N","014484,5,N,5","+0320,C","+0240,C","99999,9",,,,,,,,,,,,,"04,5,+00762,5,99,9",,,"2,99,1,+00762,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00762,1,99,9,99,9","10159,5,10147,5",,,,,,"0062,7","MET07407/16/24 09:54:02 METAR KEFD 161554Z 18007G12KT 9SM SCT025 32/24 A3000 RMK","R01    327TMP046R02    247DPT046R03 G12KT7OCW039D01      0ADE726"
"72243612906","2024-07-16T16:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","200,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0330,C","+0240,C","99999,9",,,,,,,,,,,,,"04,5,+00914,5,99,9",,,"2,99,1,+00914,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00914,1,99,9,99,9","10156,5,10144,5",,,,,,,"MET07207/16/24 10:54:02 METAR KEFD 161654Z 20008KT 10SM SCT030 33/24 A2999 RMK","R01    337TMP046R02    247DPT046D01      0ADE726"
"72243612906","2024-07-16T17:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","180,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0330,C","+0230,C","99999,9",,,,,,,,,,,,,"04,5,+00914,5,99,9",,,"2,99,1,+00914,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00914,1,99,9,99,9","10156,5,10144,5",,,,,,,"MET07207/16/24 11:54:02 METAR KEFD 161754Z 18004KT 10SM SCT030 33/23 A2999 RMK","R01    337TMP046R02    237DPT046D01      0ADE726"
"72243612906","2024-07-16T18:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","180,5,N,0031,5","01402,5,M,N","016093,5,N,5","+0340,C","+0250,C","99999,9",,,,,,,,,,,,,"07,5,+01402,5,99,9",,,"3,99,1,+01402,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01402,1,99,9,99,9","10152,5,10140,5",,,,,,,"MET07207/16/24 12:54:01 METAR KEFD 161854Z 18006KT 10SM BKN046 34/25 A2998 RMK","R01    347TMP046R02    257DPT046"
"72243612906","2024-07-16T19:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","200,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0340,C","+0240,C","99999,9",,,,,,,,,,,,,"04,5,+01250,5,99,9","04,5,+01676,5,99,9",,"2,99,1,+01250,5,9","2,99,1,+01676,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01250,1,99,9,99,9","10146,5,10134,5",,,,,,,"MET07907/16/24 13:54:02 METAR KEFD 161954Z 20008KT 10SM SCT041 SCT055 34/24 A2996 RMK","R01    347TMP046R02    247DPT046D01      0ADE726"
"72243612906","2024-07-16T20:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","150,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0340,C","+0240,C","99999,9",,,,,,,,,,,,,"04,5,+01067,5,99,9","04,5,+01676,5,99,9",,"2,99,1,+01067,5,9","2,99,1,+01676,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01067,1,99,9,99,9","10139,5,10127,5",,,,,,,"MET07907/16/24 14:54:02 METAR KEFD 162054Z 15011KT 10SM SCT035 SCT055 34/24 A2994 RMK","R01    347TMP046R02    247DPT046D01      0ADE726"
"72243612906","2024-07-16T21:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","160,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0340,C","+0240,C","99999,9",,,,,,,,,,,,,"02,5,+01981,5,99,9",,,"1,99,1,+01981,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01981,1,99,9,99,9","10135,5,10123,5",,,,,,,"MET07207/16/24 15:54:02 METAR KEFD 162154Z 16011KT 10SM FEW065 34/24 A2993 RMK","R01    347TMP046R02    247DPT046D01      0ADE726"
"72243612906","2024-07-16T23:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","170,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0320,C","+0230,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10135,5,10123,5",,,,,,,"MET06907/16/24 17:54:02 METAR KEFD 162354Z 17007KT 10SM CLR 32/23 A2993 RMK","R01    327TMP046R02    237DPT046"
"72243612906","2024-07-17T00:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","140,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0300,C","+0230,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,5,10127,5",,,,,,,"MET06907/16/24 18:54:01 METAR KEFD 170054Z 14008KT 10SM CLR 30/23 A2994 RMK","R01    307TMP046R02    237DPT046"
"72243612906","2024-07-17T01:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","160,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0290,C","+0240,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,5,10127,5",,,,,,,"MET06907/16/24 19:54:01 METAR KEFD 170154Z 16008KT 10SM CLR 29/24 A2994 RMK","R01    297TMP046R02    247DPT046"
"72243612906","2024-07-17T02:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","160,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0280,C","+0250,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,5,10127,5",,,,,,,"MET06907/16/24 20:54:02 METAR KEFD 170254Z 16007KT 10SM CLR 28/25 A2994 RMK","R01    287TMP046R02    257DPT046"
"72243612906","2024-07-17T03:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","160,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0280,C","+0250,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,5,10134,5",,,,,,,"MET06907/16/24 21:54:01 METAR KEFD 170354Z 16007KT 10SM CLR 28/25 A2996 RMK","R01    287TMP046R02    257DPT046"
"72243612906","2024-07-17T04:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","170,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0270,C","+0250,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,5,10134,5",,,,,,,"MET06907/16/24 22:54:02 METAR KEFD 170454Z 17007KT 10SM CLR 27/25 A2996 RMK","R01    277TMP046R02    257DPT046"
"72243612906","2024-07-17T05:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","160,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0270,C","+0250,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,5,10134,5",,,,,,,"MET06907/16/24 23:54:01 METAR KEFD 170554Z 16005KT 10SM CLR 27/25 A2996 RMK","R01    277TMP046R02    257DPT046"
"72243612906","2024-07-17T06:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","160,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0270,C","+0250,C","99999,9",,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10142,5,10130,5",,,,,,,"MET06907/17/24 00:54:01 METAR KEFD 170654Z 16004KT 10SM CLR 27/25 A2995 RMK","R01    277TMP046R02    257DPT046"
"72243612906","2024-07-17T07:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","200,5,N,0015,5","00701,5,M,N","016093,5,N,5","+0270,C","+0250,C","99999,9",,,,,,,,,,,,,"07,5,+00701,5,99,9",,,"3,99,1,+00701,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9","10146,5,10134,5",,,,,,,"MET07207/17/24 01:54:01 METAR KEFD 170754Z 20003KT 10SM BKN023 27/25 A2996 RMK","R01    277TMP046R02    257DPT046"
"72243612906","2024-07-17T08:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","170,5,N,0015,5","00914,5,M,N","016093,5,N,5","+0270,C","+0250,C","99999,9",,,,,,,,,,,,,"07,5,+00914,5,99,9",,,"3,99,1,+00914,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10146,5,10134,5",,,,,,,"MET07207/17/24 02:54:01 METAR KEFD 170854Z 17003KT 10SM BKN030 27/25 A2996 RMK","R01    277TMP046R02    257DPT046"
"72243612906","2024-07-17T09:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","170,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0270,C","+0250,C","99999,9",,,,,,,,,,,,,"04,5,+00701,5,99,9",,,"2,99,1,+00701,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00701,1,99,9,99,9","10149,5,10137,5",,,,,,,"MET07207/17/24 03:54:01 METAR KEFD 170954Z 17004KT 10SM SCT023 27/25 A2997 RMK","R01    277TMP046R02    257DPT046D01      0ADE726"
"72243612906","2024-07-17T10:54:00","6","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","170,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0270,C","+0240,C","99999,9",,,,,,,,,,,,,"02,5,+00762,5,99,9","04,5,+01524,5,99,9",,"1,99,1,+00762,5,9","2,99,1,+01524,5,9",,,,,"10152,5,10140,5",,,,,,,"MET07907/17/24 04:54:01 METAR KEFD 171054Z 17003KT 10SM FEW025 SCT050 27/24 A2998 RMK","R01    277TMP046R02    247DPT046"
"72243612906","2024-07-17T11:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","170,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0260,C","+0240,C","99999,9",,,,,,,,,,,,,"04,5,+01524,5,99,9",,,"2,99,1,+01524,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01524,1,99,9,99,9","10156,5,10144,5",,,,,,,"MET07207/17/24 05:54:01 METAR KEFD 171154Z 17003KT 10SM SCT050 26/24 A2999 RMK","R01    267TMP046R02    247DPT046D01      0ADE726"
"72243612906","2024-07-17T12:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","220,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0290,C","+0250,C","99999,9",,,,,,,,,,,,,"04,5,+01524,5,99,9",,,"2,99,1,+01524,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01524,1,99,9,99,9","10156,5,10144,5",,,,,,,"MET07207/17/24 06:54:01 METAR KEFD 171254Z 22003KT 10SM SCT050 29/25 A2999 RMK","R01    297TMP046R02    257DPT046D01      0ADE726"
"72243612906","2024-07-17T13:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","230,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0300,C","+0250,C","99999,9",,,,,,,,,,,,,"02,5,+00549,5,99,9","04,5,+01524,5,99,9",,"1,99,1,+00549,5,9","2,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00549,1,99,9,99,9","10159,5,10147,5",,,,,,,"MET07907/17/24 07:54:01 METAR KEFD 171354Z 23006KT 10SM FEW018 SCT050 30/25 A3000 RMK","R01    307TMP046R02    257DPT046D01      0ADE726"
"72243612906","2024-07-17T14:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","210,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0310,C","+9999,9","99999,9",,,,,,,,,,,,,"04,5,+00762,5,99,9",,,"2,99,1,+00762,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00762,1,99,9,99,9","10163,5,10151,5",,,,,,,"MET07207/17/24 08:54:02 METAR KEFD 171454Z 21006KT 10SM SCT025 31/25 A3001 RMK","R01    317TMP046R02   2547DPT046D01      0ADE726"
"72243612906","2024-07-17T15:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","210,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0320,C","+0240,C","99999,9",,,,,,,,,,,,,"04,5,+01067,5,99,9",,,"2,99,1,+01067,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01067,1,99,9,99,9","10163,5,10151,5",,,,,,,"MET07207/17/24 09:54:02 METAR KEFD 171554Z 21008KT 10SM SCT035 32/24 A3001 RMK","R01    327TMP046R02    247DPT046D01      0ADE726"
"72243612906","2024-07-17T16:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","290,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0330,C","+0230,C","99999,9",,,,,,,,,,,,,"04,5,+00914,5,99,9","04,5,+01829,5,99,9",,"2,99,1,+00914,5,9","2,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00914,1,99,9,99,9","10166,5,10154,5",,,,,,,"MET07907/17/24 10:54:01 METAR KEFD 171654Z 29003KT 10SM SCT030 SCT060 33/23 A3002 RMK","R01    337TMP046R02    237DPT046D01      0ADE726"
"72243612906","2024-07-17T17:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","110,5,N,0015,5","00914,5,M,N","016093,5,N,5","+0340,C","+0230,C","99999,9",,,,,,,,,,,,,"07,5,+00914,5,99,9",,,"3,99,1,+00914,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10156,5,10144,5",,,,,,,"MET07207/17/24 11:54:02 METAR KEFD 171754Z 11003KT 10SM BKN030 34/23 A2999 RMK","R01    347TMP046R02    237DPT046"
"72243612906","2024-07-17T18:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","120,5,N,0062,5","00914,5,M,N","009656,5,N,5","+0340,C","+0240,C","99999,9",,,,,,"0,7,00,0,0,2,5","1,0,02,0,0,3,5",,,"61,5","90,5",,"07,5,+00914,5,09,5",,,"3,99,1,+00914,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10152,5,10140,5",,"61,5","95,1",,,,"MET09407/17/24 12:54:02 METAR KEFD 171854Z 12012KT 6SM -TSRA BKN030CB 34/24 A2998 RMK OCNL LTGCG N-E","R01    347TMP046R02    247DPT046"
"72243612906","2024-07-17T19:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","040,5,N,0077,5","00914,5,M,N","006437,5,N,5","+0240,C","+0220,C","99999,9",,,,,,"0,7,00,0,0,2,5","1,0,02,0,0,3,5",,,"61,5","90,5",,"02,5,+00457,5,99,9","07,5,+00914,5,09,5",,"1,99,1,+00457,5,9","3,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9","10163,5,10151,5",,"61,5","95,1",,,"0129,5","MET11307/17/24 13:54:01 METAR KEFD 171954Z 04015G25KT 4SM -TSRA FEW015 BKN030CB 24/22 A3001 RMK OCNL LTGCG NW-S TS NW-S","R01    247TMP046R02    227DPT046"
"72243612906","2024-07-17T21:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","160,5,N,0021,5","01524,5,M,N","011265,5,N,5","+0260,C","+0230,C","99999,9",,,,,,,,,,,,,"02,5,+00457,5,99,9","07,5,+01524,5,99,9",,"1,99,1,+00457,5,9","3,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9","10135,5,10123,5","02,5","16,1",,,,,"MET08307/17/24 15:54:02 METAR KEFD 172154Z 16004KT 7SM VCSH FEW015 BKN050 26/23 A2993 RMK","R01    267TMP046R02    237DPT046"
"72243612906","2024-07-17T22:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","190,5,N,0041,5","03048,5,M,N","011265,5,N,5","+0270,C","+0230,C","99999,9",,,,,,,,,,,,,"02,5,+00762,5,99,9","07,5,+03048,5,99,9",,"1,99,1,+00762,5,9","3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10142,5,10130,5","02,5","16,1",,,,,"MET08307/17/24 16:54:02 METAR KEFD 172254Z 19008KT 7SM VCSH FEW025 BKN100 27/23 A2995 RMK","R01    277TMP046R02    237DPT046"
"72243612906","2024-07-17T23:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","999,9,C,0000,5","03048,5,M,N","011265,5,N,5","+0280,C","+0240,C","99999,9",,,,,,,,,,,,,"02,5,+01067,5,99,9","07,5,+03048,5,99,9",,"1,99,1,+01067,5,9","3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9","10146,5,10134,5",,,,,,,"MET07807/17/24 17:54:02 METAR KEFD 172354Z 00000KT 7SM FEW035 BKN100 28/24 A2996 RMK","R01    287TMP046R02    247DPT046"
"72243612906","2024-07-18T00:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","170,5,N,0021,5","03658,5,M,N","016093,5,N,5","+0280,C","+0250,C","99999,9",,,,,,,,,,,,,"02,5,+01067,5,99,9","07,5,+03658,5,99,9",,"1,99,1,+01067,5,9","3,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9","10149,5,10137,5",,,,,,,"MET07907/17/24 18:54:01 METAR KEFD 180054Z 17004KT 10SM FEW035 BKN120 28/25 A2997 RMK","R01    287TMP046R02    257DPT046"
"72243612906","2024-07-18T01:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0260,C","+0250,C","99999,9",,,,,,,,,,,,,"02,5,+01524,5,99,9",,,"1,99,1,+01524,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01524,1,99,9,99,9","10156,5,10144,5",,,,,,,"MET07207/17/24 19:54:01 METAR KEFD 180154Z 00000KT 10SM FEW050 26/25 A2999 RMK","R01    267TMP046R02    257DPT046D01      0ADE726"
"72243612906","2024-07-18T02:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","180,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0260,C","+0250,C","99999,9",,,,,,,,,,,,,"04,5,+01829,5,99,9",,,"2,99,1,+01829,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01829,1,99,9,99,9","10152,5,10140,5",,,,,,,"MET07207/17/24 20:54:01 METAR KEFD 180254Z 18008KT 10SM SCT060 26/25 A2998 RMK","R01    267TMP046R02    257DPT046D01      0ADE726"
"72243612906","2024-07-18T03:54:00","7","29.61667","-95.16667","9.8","HOUSTON ELLINGTON AFB, TX US","FM-15","KEFD ","V020","180,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0260,C","+0250,C","99999,9",,,,,,,,,,,,,"02,5,+01829,5,99,9",,,"1,99,1,+01829,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01829,1,99,9,99,9","10156,5,10144,5",,,,,,,"MET07207/17/24 21:54:02 METAR KEFD 180354Z 18005KT 10SM FEW060 26/25 A2999 RMK","R01    267TMP046R02    257DPT046D01      0ADE726"
